Vendor,Handle,Title,Option1 Name,Option1 Value,Image Position,Image Src
General Hydroponics,general-hydroponics-floramicro-hardwater,General Hydroponics - FLORAMICRO HARDWATER,Name,GH FloraMicro Hardwater Gallon,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-6.jpg?v=1594283036
,general-hydroponics-floramicro-hardwater,,,GH FloraMicro Hardwater 2.5 Gallon,,
General Hydroponics,general-hydroponics-floranectar-sweetener-fruit-n-fusion,General Hydroponics - FloraNectar Sweetener Fruit 'n Fusion,Name,General Hydroponics FloraNectar FnF Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-8.jpg?v=1594284407
,general-hydroponics-floranectar-sweetener-fruit-n-fusion,,,General Hydroponics FloraNectar FnF Gallon,,
,general-hydroponics-floranectar-sweetener-fruit-n-fusion,,,General Hydroponics FloraNectar FnF 2.5 Gallon,,
General Hydroponics,general-hydroponics-floranova-bloom,General Hydroponics - FloraNova Bloom,Name,FloraNova Bloom Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-9.jpg?v=1594285003
,general-hydroponics-floranova-bloom,,,FloraNova Bloom Gallon,,
General Hydroponics,general-hydroponics-floranova-grow,General Hydroponics - FLORANOVA GROW,Name,FloraNova Grow Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-10.jpg?v=1594285504
,general-hydroponics-floranova-grow,,,FloraNova Grow Gallon,,
General Hydroponics,general-hydroponics-florashield-plant-system-rinse,General Hydroponics - FLORASHIELD PLANT & SYSTEM RINSE,Name,General Hydroponics FloraShield Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-11.jpg?v=1594285725
,general-hydroponics-florashield-plant-system-rinse,,,General Hydroponics FloraShield Gallon,,
General Hydroponics,general-hydroponics-koolbloom-2-45-28-dry-ripening-formula-2-2lb,General Hydroponics - KOOLBLOOM 2-45-28 DRY RIPENING FORMULA 2.2LB,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-3.jpg?v=1594279734
General Hydroponics,general-hydroponics-liquid-koolbloom-0-10-10-bulking-formula,General Hydroponics - LIQUID KOOLBLOOM 0-10-10 BULKING FORMULA,Name,General Hydroponics Liquid KoolBloom Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-12.jpg?v=1594286299
,general-hydroponics-liquid-koolbloom-0-10-10-bulking-formula,,,General Hydroponics Liquid KoolBloom Gallon,,
,general-hydroponics-liquid-koolbloom-0-10-10-bulking-formula,,,General Hydroponics Liquid KoolBloom 2.5 Gallon,,
General Hydroponics,general-hydroponics-maxibloom,General Hydroponics - MaxiBloom,Name,General Hydroponics MaxiBloom 2.2LB,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-13.jpg?v=1594286793
General Hydroponics,general-hydroponics-maxigro,General Hydroponics - MAXIGRO,Name,General Hydroponics MaxiGro 2.2LB,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-14.jpg?v=1594287192
General Hydroponics,general-hydroponics-ph-down-concentrate,General Hydroponics - PH DOWN CONCENTRATE,Name,pH Down Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/722125-01.jpg?v=1594214763
,general-hydroponics-ph-down-concentrate,,,pH Down Gallon,,
General Hydroponics,general-hydroponics-rapidstart-rooting-enhancer,General Hydroponics - RAPIDSTART ROOTING ENHANCER,Name,General Hydroponics RapidStart 125ml,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-15.jpg?v=1594287430
,general-hydroponics-rapidstart-rooting-enhancer,,,General Hydroponics RapidStart 275ml,,
,general-hydroponics-rapidstart-rooting-enhancer,,,General Hydroponics RapidStart 500ml,,
General Hydroponics,general-hydroponics-standard-reference-solution-ph-4-01-8-ounce,General Hydroponics - STANDARD REFERENCE SOLUTION PH 4.01 8 OUNCE,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-1.png?v=1594278275
General Hydroponics,general-hydroponics-standard-reference-solution-ph-7-01-8-ounce,General Hydroponics - Standard Reference Solution pH 7.01 8 Ounce,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-2.jpg?v=1594278597
General Hydroponics,gh-aza-max-4-oz,General Hydroponics - AzaMax 4 oz,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-aza-max-4-oz.jpg?v=1597407598
General Organics,gh-biobud-qt,General Organics - BIOBUD,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-biobud-qt.jpg?v=1597411996
General Organics,gh-biomarine-qt,General Organics - BIOMARINE,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-biomarine-qt.jpg?v=1597411893
General Organics,gh-bioroot-qt,General Organics - BIOROOT,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-bioroot-qt.jpg?v=1597411704
General Organics,gh-biothrive-bloom-qt,General Organics - BIOTHRIVE BLOOM,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-biothrive-bloom-qt.jpg?v=1597412540
General Organics,gh-biothrive-grow-qt,General Organics - BIOTHRIVE GROW,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-biothrive-grow-qt.jpg?v=1597412126
General Organics,gh-bioweed-qt,General Organics - BIOWEED,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-bioweed-qt.jpg?v=1597412086
General Hydroponics,gh-flora-series-performance-pack,General Hydroponics - Flora Series Performance Pack,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-flora-series-performance-pa.jpg?v=1597670518
General Hydroponics,gh-rapid-rooter-loose-bag-50,General Hydroponics - Rapid Rooter Loose Bag/50,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-rapid-rooter-loose-bag-50.jpg?v=1597392352
General Hydroponics,gh-rapid-rooter-starter-tray-50,General Hydroponics - Rapid Rooter Starter Tray/50,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/general-hydroponics-gh-rapid-rooter-starter-tray-5.jpg?v=1597392210
Gorilla Grow,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,Gorilla Grow - Gorilla Commercial Lighting 1000w 120-240v DE Pro Series,Model Name,GGT DE Pro Series,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_BACK_controler_grande_85b645f6-b299-4bbd-aaa4-aefb5c57a70b.png?v=1596199931
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_ROW_grande_9225de12-1ab9-4ab9-99b4-58549404c648.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,3,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_QUARTER_grande_e3a16a32-4db4-40b6-ac81-d74ea39e423b.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,4,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_GROWSTRONG_grande_1f731a23-36cd-418a-9987-c2fc32281d69.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,5,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_BOTTOM_grande_4c828c15-d18d-485b-9df4-5630b39a8eb6.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,6,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_BOTTOM_02_grande_43428941-e0d1-4662-89e2-7cf6dd49ab55.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,7,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_BACK_grande_efa070df-858e-420e-9923-412cd590fc19.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,8,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE_REFLECTOR_01_grande_fff15c38-e287-4371-9037-06e5b8c44fce.png?v=1596199932
,gorilla-commercial-lighting-1000w-120-240v-de-pro-series,,,,9,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/DE-RMH1_grande_2c3199f1-6da0-4c99-9fd7-daaa4be0a0c1.png?v=1596199932
Advanced Nutrients,grandma-enggys-h-2-humic-acid,Advanced Nutrients - Grandma Enggy's H-2 Humic Acid,Name,Grandma Enggy's H-2-1 Liter,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-14.jpg?v=1594372176
Grodan,grodan-ao3640-1-5-sheet-98-case-30,"Grodan - AO3640 1.5"" Sheet/98 Case/30",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-ao3640-15-sheet-98-case-30.jpg?v=1597395474
Grodan,grodan-ao5040-2-sheet-50,"Grodan - AO5040 2"" Sheet/50",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-ao5040-2-sheet-50.jpg?v=1597396692
Grodan,grodan-expert-grow-slabs-6-and-8,"Grodan - Expert Grow Slabs - 6'' and 8""",Name,"Grodan Expert 3' x 6"" x3"" Slab-Each",1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Idealair-4.jpg?v=1594375593
,grodan-expert-grow-slabs-6-and-8,,,"Grodan Expert 3' x 6"" x 3"" Slab-Case/12",,
,grodan-expert-grow-slabs-6-and-8,,,"Grodan Expert 3' x 8"" x 3"" Slab-Each",,
,grodan-expert-grow-slabs-6-and-8,,,"Grodan Expert 3' x 8"" x 3"" Slab-Case/12",,
Grodan,grodan-growcubes-and-growchunks,Grodan - Growcubes and Growchunks,Name,Growcubes Large Bag (2 cu. ft.),1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Idealair-5.jpg?v=1594375796
,grodan-growcubes-and-growchunks,,,Growcubes Loose Box (72 gal.),,
Grodan,grodan-hugo-6-block-w-hole-case-64,"Grodan - Hugo 6"" Block W/Hole Case/64",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-hugo-6-block-w-hole-case-64.jpg?v=1597641566
,grodan-hugo-6-block-w-hole-case-64,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-hugo-6-block-w-hole-case-64_1.jpg?v=1597641566
Grodan,grodan-mm4040-1-5-3-strip-15-case-2250,"Grodan - MM4040 1.5"" 3 Strip/15 Case/2250",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-mm5040-2-strip-12-case-1440_a1abeef0-82f9-44b2-a809-0fde2afc54f1.jpg?v=1597397802
,grodan-mm4040-1-5-3-strip-15-case-2250,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-mm5040-2-strip-12-case-1440_1_a200a264-5995-49d4-ba1f-2d2a8a381021.jpg?v=1597397802
Grodan,grodan-mm5040-2-strip-12-case-1440,"Grodan - MM5040 2"" Strip/12 Case/1440",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-mm5040-2-strip-12-case-1440.jpg?v=1597397711
,grodan-mm5040-2-strip-12-case-1440,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-mm5040-2-strip-12-case-1440_1.jpg?v=1597397712
Grodan,grodan-mm5040-2-strip-12-pack-2,"Grodan - MM5040 2"" Strip/12 Pack/2",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/grodan-grodan-mm5040-2-strip-12-pack-2.jpg?v=1597396810
Sungrow,grow-bags,Sungrow - Grow Bags,Name,Grow Bags 1 Gallon,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-19.jpg?v=1594801481
,grow-bags,,,Grow Bags 3 Gallon,,
,grow-bags,,,Grow Bags 5 Gallon,,
,grow-bags,,,Grow Bags 7 Gallon,,
Grower's Choice,growers-choice-roi-e680-led-grow-light,Grower's Choice - ROI-E680 LED Grow Light,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/unnamed.png?v=1596521773
Grower's Edge,growers-edge-dry-rack-w-clips-2-ft,Grower's Edge - Dry Rack w/ Clips 2 ft,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/growers-edge-growers-edge-dry-rack-w-clips-2-ft.jpg?v=1597405010
Grower's Edge,growers-edge-illuminated-microscope-60x-100x,Grower's Edge - Illuminated Microscope 60x - 100x,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/pest-disease-control-growers-edge-illuminated-micr.jpg?v=1597405095
Grower's Edge,growers-edge-thermo-hygrometer,Grower's Edge - Thermo/Hygrometer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/growers-edge-thermo-hygrometer_1.jpg?v=1597398739
,growers-edge-thermo-hygrometer,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/growers-edge-thermo-hygrometer.jpg?v=1597398739
Grow Strong Industries,gsi1-controller,Grow Strong Industries - GSI1 Controller,Model Name,GSI1 Controller,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/GSI-1_Controller.png?v=1596182062
Harvest More,harvest-more-trimbin-black,Harvest More - Trim Bin,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/harvest-more-harvest-more-trimbin-black.jpg?v=1597405689
Chicago Roots HO,heavy-duty-110v-grounded-timer,Heavy-Duty 110V Grounded Timer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-20.jpg?v=1594801670
Chicago Roots HO,heavy-duty-240v-grounded-timer,Heavy-Duty 240V Grounded Timer,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-33.jpg?v=1594805908
Chicago Roots HO,heavy-duty-net-pots,Heavy-Duty Net Pots,Name,"Heavy-Duty Net Pots 3""",1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Heavy16-14.jpg?v=1594799993
,heavy-duty-net-pots,,,"Heavy-Duty Net Pots 5.5""",,
,heavy-duty-net-pots,,,"Heavy-Duty Net Pots 6"" Lid (Fits 5 Gallon Bucket)",,
,heavy-duty-net-pots,,,"Heavy-Duty Net Pots 8""",,
,heavy-duty-net-pots,,,"Heavy-Duty Net Pots 10"" Lid (Fits 5 Gallon Bucket)",,
Hortilux,hortilux-hp-sodium-hps-bulb-1000-watt-super,Hortilux - HP SODIUM (HPS) BULB 1000 WATT SUPER,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/bh1hs.jpg?v=1594128508
Hortilux,hortilux-hp-sodium-hps-bulb-400-watt-super,Hortilux - HP Sodium (HPS) Bulb 400 Watt Super,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Hortilux-1.jpg?v=1594368193
Hurricane,hurricane-inline-fans,Hurricane - Inline Fans,Name,"Hurricane Inline Fan 4"" - 171 CFM",1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Hurricane-1.png?v=1594376272
,hurricane-inline-fans,,,"Hurricane Inline Fan 6"" - 435 CFM",,
Hydro Flow,hydro-flow®-premium-vinyl-tubing-clear-3-16-id-100-roll,"Hydro Flow - Premium Vinyl Tubing - Clear 3/16"" ID -100' roll",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Idealair-1.jpg?v=1594374715
Hydro-Logic,hydro-logic-de-chlorinating-filters,Hydro-Logic - De-Chlorinating Filters,Name,Small Boy,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/filter-3.jpg?v=1594380172
,hydro-logic-de-chlorinating-filters,,,Tall Boy,,
Hydro-Logic,hydro-logic-preevolution-high-capacity-pre-filter,Hydro-Logic - PreEvolution High Capacity Pre-filter,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/filter-13.png?v=1594383702
HydroDynamics,hydrodynamics-clonex-gel-packets-15-ml,HydroDynamics - Clonex Gel Packets 15 ml,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/hydro-dynamics-hydrodynamics-clonex-gel-packets-15_62770cf0-eb47-4553-aee9-acbb81a3c9da.jpg?v=1597395398
,hydrodynamics-clonex-gel-packets-15-ml,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/hydro-dynamics-hydrodynamics-clonex-gel-packets-15.jpg?v=1597395398
Mother Earth,hydroton-original-10l-bag,Mother Earth - Hydroton Original - 10L Bag,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/hydroton-original-10l-bag.png?v=1597641377
,hydroton-original-10l-bag,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/hydroton-original-10l-bag.jpg?v=1597641377
Mother Earth,hydroton-original-50-liter,Mother Earth - Hydroton Original 50 Liter,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/mother-earth-hydroton-hydroton-original-50-liter.jpg?v=1597641289
,hydroton-original-50-liter,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/mother-earth-hydroton-hydroton-original-50-liter_1.jpg?v=1597641289
Integra,integra-boost-8g-humidiccant-62,Integra - Boost 8g Humidiccant 62%,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/integra-boost-8g-humidiccant-62.jpg?v=1597398801
Hydro-Logic,kdf-catalytic-carbon-filter-2-in-x-10-in,Hydro-Logic KDF/ Catalytic Carbon Filter 2 In X 10 In,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/filter-1.jpg?v=1594378040
FoxFarm,light-warrior,FoxFarm - Light Warrior,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-10.jpg?v=1594875577
Magical Butter,magical-butter-machine,Magical Butter Machine,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/MagicalButterMachine.jpg?v=1614793619
Mammoth,mammoth-biocontrol,Mammoth - BIOCONTROL,Product Weight,250 ML,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/MammothBiocontrolStock.jpg?v=1596522559
,mammoth-biocontrol,,,1 LITER,,
,mammoth-biocontrol,,,4 LITER,,
Mammoth,mammoth-canncontrol,Mammoth - CANNCONTROL,Product Weight,125 ML,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/MammothCanncontrolStock.jpg?v=1596522603
,mammoth-canncontrol,,,250 ML,,
,mammoth-canncontrol,,,1 LITER,,
,mammoth-canncontrol,,,4 LITER,,
,mammoth-canncontrol,,,20 LITER,,
Mammoth,mammoth-p,Mammoth - P,Product Weight,125 ML,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/MammothP.jpg?v=1596522502
,mammoth-p,,,250 ML,,
,mammoth-p,,,1 LITER,,
,mammoth-p,,,4 LITER,,
,mammoth-p,,,20 LITER,,
Sun System,master-green™-1000-watt-electronic-ballast-120-240-volt,Sun System - MASTER GREEN™ 1000 WATT ELECTRONIC BALLAST - 120-240 VOLT,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/902519-01.jpg?v=1594128104
Hydrofarm,measuring-shot-glass,Hydrofarm - Measuring Shot Glass,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/measure-master-measuring-shot-glass_1.jpg?v=1597405478
Measure Master,measuring-syringe-60-ml-cc,"Measure Master - Measuring Syringe  20, 50, 100 cc (ml)",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/measure-master-measuring-syringe-60-ml-cc_1.jpg?v=1597406285
,measuring-syringe-60-ml-cc,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/measure-master-measuring-syringe-60-ml-cc.jpg?v=1597406285
Method Seven,method-seven-operator-led-glasses,Method Seven - Operator LED Glasses,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/method-seven-method-seven-operator-led-glasses.jpg?v=1597405852
Microbe Life Hydroponics,microbe-lift-bmc-2-oz,Microbe Life Hydroponics - Microbe-Lift BMC 2 oz,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/microbe-lift-bmc-2-oz.jpg?v=1597410469
NPK Industries,mighty-gal,NPK Industries - Mighty Wash 1 Gal,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/mighty-gal.jpg?v=1597407886
Mondi,mondi-humidity-dome-w-vents-4,"Mondi - Humidity Dome w/Vents - 4""",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/mondi-humidity-dome-w-vents-4_1.jpg?v=1597392754
,mondi-humidity-dome-w-vents-4,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/mondi-humidity-dome-w-vents-4.jpg?v=1597392754
Monterey Lawn and Garden,monterey-garden-insect-spray-w-spinosad-pint,Monterey - Insect Spray w/ Spinosad Pint,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/monterey-garden-insect-spray-w-spinosad-pint.jpg?v=1597407721
Nanolux,nanolux-ledex-full-spectrum-white-bar-110w,Nanolux - LEDex Full Spectrum White Bar 110w,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nanolux-nanolux-ledex-full-spectrum-white-bar-110w.jpg?v=1597728913
,nanolux-ledex-full-spectrum-white-bar-110w,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nanolux-nanolux-ledex-full-spectrum-white-bar-110w.png?v=1597728914
,nanolux-ledex-full-spectrum-white-bar-110w,,,,3,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nanolux-nanolux-ledex-full-spectrum-white-bar-110w_1.jpg?v=1597728914
Nanolux,nanolux-ledex-track-2,Nanolux - LEDex Track - 2',Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nanolux-nanolux-ledex-track-2.jpg?v=1597643956
,nanolux-ledex-track-2,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nanolux-nanolux-ledex-track-2_1.jpg?v=1597643956
Nanolux,nanolux-ledex-track-4,Nanolux - LEDex Track - 4',Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nanolux-nanolux-ledex-track-4.png?v=1597728166
Nectar For The Gods,nectar-for-the-gods-4-1-5-cu-ft,Nectar For The Gods - #4 1.5 cu ft,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nectar-for-the-gods-4-15-cu-ft.jpg?v=1597641625
Nectar For The Gods,nectar-for-the-gods-herculean-harvest-quart,Nectar For The Gods - Herculean Harvest Quart,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nectar-of-the-gods-nectar-for-the-gods-herculean-h.jpg?v=1597671184
,nectar-for-the-gods-herculean-harvest-quart,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nectar-of-the-gods-nectar-for-the-gods-herculean-h_f5f54782-ba3b-4d61-baad-4824ec3af97b.jpg?v=1597671184
Nectar For The Gods,nectar-for-the-gods-mega-morpheus-quart,Nectar For The Gods - Mega Morpheus Quart,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nectar-of-the-gods-nectar-for-the-gods-mega-morphe.jpg?v=1597670911
Nectar For The Gods,nectar-for-the-gods-zeus-juice-quart,Nectar For The Gods - Zeus Juice Quart,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nectar-of-the-gods-nectar-for-the-gods-zeus-juice.jpg?v=1597670667
EZ-Clone,neoprene-collar-2,"EZ-Clone - Neoprene Collar 2""",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/neoprene-collar-2.jpg?v=1597397615
,neoprene-collar-2,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/neoprene-collar-2_1.jpg?v=1597397615
EZ-Clone,neoprene-collar-3,"EZ-Clone - Neoprene Collar 3""",Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/neoprene-collar-3.jpg?v=1597396057
NextLight,nextlight-core-led-grow-light-190-watts,NextLight Core LED Grow Light - 190 watts,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nextlight-nextlight-core-led-grow-light-190-watts_3.png?v=1597643172
,nextlight-core-led-grow-light-190-watts,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/nextlight-nextlight-core-led-grow-light-190-watts.png?v=1597643172
Advanced Nutrients,nirvana,Advanced Nutrients - Nirvana,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-7.png?v=1594370727
Flying Skull,nuke-em-quart,Flying Skull - Nuke Em Quart,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/flying-skull-nuke-em-quart.jpg?v=1597407835
Ona,ona-pro-gel-qt,Ona - Ona Pro Gel Qt,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/ona-pro-ona-pro-gel-qt.jpg?v=1597398568
FoxFarm,open-sesame,FoxFarm - Open Sesame,Name,Open Sesame 1 LB,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Foxfarm-7.jpg?v=1594809511
,open-sesame,,,Open Sesame 2 LB,,
Organic Laboratories,organocide-concentrate-qt,Organic Laboratories - Organocide Concentrate qt,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/botanicare-organocide-concentrate-qt.jpg?v=1597410928
Advanced Nutrients,overdrive,Advanced Nutrients - Overdrive,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Advanced-8.png?v=1594370837
Primordial Solutions,paleo-bloom,Primordial Solutions - PALEO BLOOM,Product,64 OZ,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/PaleoBloom.jpg?v=1596097027
General Hydroponics,ph-test-kit,General Hydroponics - PH TEST KIT,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-27.jpg?v=1594292678
General Hydroponics,ph-up,General Hydroponics - PH UP,Name,pH Up Quart,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-28.jpg?v=1594292851
,ph-up,,,pH Up Gallon,,
Sun System,philips-green-power-master-color-cdm-lamp-315-watt-elite-agro-3100-k,Sun System - Philips Green Power Master Color CDM Lamp 315 Watt Elite Agro 3100°K,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-23.jpg?v=1594367599
Plant Success,plant-success-great-white-mycorrhizae-1-oz,Plant Success - Great White Mycorrhizae 1 oz,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/plant-success-plant-success-great-white-mycorrhiza_1.png?v=1597670880
,plant-success-great-white-mycorrhizae-1-oz,,,,2,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/plant-success-plant-success-great-white-mycorrhiza.jpg?v=1597670880
NPK Industries,power-wash-qt,NPK Industries - Power Wash qt,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/power-wash-qt.jpg?v=1597404939
General Hydroponics,powergrower-eco,General Hydroponics - POWERGROWER ECO,Title,Default Title,1,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/951_2.jpg?v=1594019948
