Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sunshine-advanced-mix-3cu-ft-compressed-bale,Sunshine Advanced - Mix - 3cu/ft Compressed Bale,"<h3>DETAILS</h3>
<p>Formulated with earth-friendly ingredients to retain moisture, provide improved root aeration and drainage, and develop strong, healthy root systems for maximum stem, flower and foliage growth. Peat moss and coconut fiber retain water and nutrients for optimal plant growth, combined with increased perlite to provide excellent drainage. The organic nutrient package provides a supplemental charge after three to four weeks and the endomycorrhizal blend enhances the ability of plants to access the nutrients in the root zone.</p>
<p>Balanced: proper pH range to improve nutrient availability</p>
<p>Water Works: organic wetting agent to help soil absorb water quickly and easily</p>
<p>Bio-Active: multiple strains of mycorhizzae for optimum root colonization, improved nutrient and water uptake, better resistance to stress and disease</p>
<p>No-Burning: inert formula accommodates custom feeding practices with no conflicting nutrients or burn risk</p>
<p>Peat Moss: ""nature's sponge"" holds up to 30 times its weight in water, keeping it readily available for plant uptake</p>
<p>Coconut Coir: a natural water-holding ingredient providing on-demand moisture</p>
<p>Perlite: maintains air space for optimum root growth</p>
<p>Superior Value: Eco-compressed bales fluff to about twice the labeled volume (1 cu ft bale provides about 2 cu ft of usable soil)</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>GMSMLA4</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>Sungro</td>
</tr>
</tbody>
</table>",Sunshine Advanced,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,41.09,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-14.jpg?v=1594302452,1,,false,,,,,,,,,,,,,,,,,kg,,,active
sunlight-supply-socket-cord,Sun System - Sunlight Supply Socket Cord,"<h3>DETAILS</h3>
<p>Replacement cord for Sun System® reflectors that require the 15 ft 2 point detachable cord. Extension cord for reflector to ballast or can be stripped to replace damaged socket cords.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>SSCORD</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Sun System,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,21.39,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-13.jpg?v=1594302191,1,,false,,,,,,,,,,,,,,,,,kg,,,active
sun-system-x-crop-master-ballast,Sun System - X Crop Master Ballast,"<h3>DETAILS</h3>
<p>The Sun System X Crop Master Ballast is a multi-volt ballast with a white powder-coated finish and an 8' grounded power cord. The rubber feet help to minimize any vibration, as the louvers assist in cooling the ballast. This ballast also features a high-temperature domestic capacitor, and carries a 5-year warranty. Comes with 120 volt cord, for 240 volt please order a 240 volt power cord separately.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>SBX -GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Sun System,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Sunsystem-11.jpg?v=1594301735,1,,false,,,,,,,,,,,,,,,,,kg,,,active
ecoplus-chiller,EcoPlus - Water Chillers,"<h3>DETAILS</h3>
<p>The EcoPlus Chiller is suitable for use in reservoirs, hydroponic systems or aquariums. Each chiller provides a high-performance titanium heat-exchanger for optimum performance and corrosion resistance. High-quality Japanese made compressor is extremely efficient and reliable. The microcomputer with digital LCD display allows for easy operation.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>MC1-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",EcoPlus,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,0.00,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-5.jpg?v=1594296758,1,,false,,,,,,,,,,,,,,,,,kg,,,active
titan-controls®-co2-regulator-deluxe-kit-with-timer,Titan Controls - CO2 Regulator Deluxe Kit with Timer,"<h3>DETAILS</h3>
<p>This deluxe kit gives you all the necessary pieces to deliver plant enriching CO2 to your garden! Included in this kit is: Titan Controls® CO2 Regulator, Titan Controls® Spartan Series® Repeat Cycle Timer and the Titan Controls® CO2 Rain System. All the components for an efficient CO2 system in one box!</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>702718</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Titan,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,136.76,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-4.jpg?v=1594296577,1,,false,,,,,,,,,,,,,,,,,kg,,,active
titan-controls-saturn-5-digital-environmental-controller,Titan Controls - Saturn 5 Digital Environmental Controller,"<h3>DETAILS</h3>
<p>The Saturn™ 5 Digital Environmental Controller by Titan Controls is an advanced environmental controller that enables the user to remotely control desired temperature and humidity settings, operate a carbon dioxide (CO2) controller, an exhaust fan, a dehumidifier, as well as equipment when it is dark. The Saturn™ 5 also gives the indoor grower the ability to set different day and nighttime temperatures.</p>
<p>The Saturn™ 5 Digital Environmental Controller features an LCD easy-to-read display and color coded buttons for no fail programming. The Saturn 5 can also log minimum and maximum temperatures as well as humidity. Comes with a 15-foot long remote sensor and a photocell for nighttime control. High-impact plastic enclosure protects internal components from dust, rust and moisture.</p>
<p>See the attached diagram for Saturn™ 5 Digital Environmental Controller's climate control capabilities.</p>
<p>The Saturn™ 5 Digital Environmental Controller measures 9 inches tall by 7 inches wide by 3 and 3/4 inches deep. Humidity control range between 5% and 95% non-condensing relative humidity (RH) with an accuracy of +/- 3% RH of desired setting. Temperature control settings range between 41 degrees F. and 113 degrees with an accuracy of +/- 1 degree F. Operates in Celsius or Fahrenheit. Input/Output voltage is 120 Volts; Maximum amperage 14.5 Amps; Operating Hertz: 60 Hz.; 3-year manufacturers warranty.</p>

<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>CTS5</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Titan,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,298.43,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-3.jpg?v=1594296430,1,,false,,,,,,,,,,,,,,,,,kg,,,active
titan-controls-saturn-4-environmental-controller,Titan Controls - Saturn 4 Environmental Controller,"<h3>DETAILS</h3>
<p>The Saturn™ 4 Environmental Controller by Titan Controls is a basic environmental controller that enables the user to control desired temperature and humidity settings, operate a carbon dioxide (CO2) controller, an exhaust fan, and a dehumidifier. The Saturn™ 4 can also operate a device that operates only when it's dark</p>
<p>The Saturn™ 4 Environmental Controller features digitally precise and easy to use knobs that dial in the desired temperature and humidity settings. So simple, a single button allows you to change between three different operating modes. Comes with a 15-foot long remote sensor and a photocell for nighttime control. High-impact plastic enclosure protects internal components from dust, rust and moisture.</p>
<p>The Saturn™ 4 has three independent operating modes. The selection depends on the type of devices being connected to the controller. Press the Select Mode button to change from MODE A, B or C. A green LED will let you know what MODE you are operating in.</p>
<p>Mode A: This mode independently lowers your temperature and humidity. If you are connecting a cooling device (such as a exhaust fan) to lower the temperature AND a dehumidifier to lower the humidity level, the controller will activate these devices independently based on the temperature and humidity levels in your grow room and your preferred set points. The ‘Cooling Output’ is activated when the temperature set point is exceeded and the ‘Humid/Dehumid Output’ is activated when the humidity set point is exceeded.</p>
<p>Mode B: This mode simultaneously lowers your temperature and humidity. If you are connecting a cooling device (such as an exhaust fan) to lower your temperature AND a dehumidifier to lower the humidity levels, the controller will activate the devices simultaneously if the temperature rises above the set point AND/OR the humidity level rises above the set point. The ‘Cooling Output’ and ‘Humid/Dehumid Output” will both be activated until both the temperature and/or humidity set point is reached.</p>
<p>Mode C: This mode independently lowers the temperature and increases the humidity. If you’re connecting a cooling device (such as a fan) to lower your temperature AND a humidifier to raise the humidity level, the controller will activate these devices independently based on the temperature and humidity levels in your grow room and your preferred set points. The ‘Cooling Output’ is activated when the temperature set point is exceeded, and the ‘Humid/Dehumid Output’ is activated when the humidity set point is exceeded.</p>
<p>The Saturn™ 4 Environmental Controller measures 9 inches tall by 7 inches wide by 3 and 3/4 inches deep. Humidity control range between 5% and 95% non-condensing relative humidity (RH) with an accuracy of +/- 3% RH of desired setting. Temperature control settings range between 41 degrees F. and 113 degrees with an accuracy of +/- 1 degree F. Input/Output voltage is 120 Volts; Maximum amperage 14.5 Amps; Operating Hertz: 60 Hz.; 3-year manufacturers warranty.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>CTS4</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Titan,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,171.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-2.jpg?v=1594296196,1,,false,,,,,,,,,,,,,,,,,kg,,,active
titan-apollo-2-cycle-timer-w-photocell,Titan Controls - Apollo 2 Cycle Timer w/photocell,"<h3>DETAILS</h3>
<p>The ETL listed Apollo 2 Recycle Timer with photocell provides the perfect solution to your short cycle timing requirements. It has a 10 second to 20 minutes 'ON TIME' to activate your grow gear, and 1 minute to 12 hours 'OFF TIME' to turn it off as needed. It can be set for daytime only, nightime only or both day and nightime control. Now you can dial your CO2, pump or fan to exacting schedules and control your garden to achieve its maximum potential.</p>
<ul>
<li>10 seconds to 20 minutes 'ON TIME'</li>
<li>1 minute to 12 hours 'OFF TIME'</li>
<li>ETL listed in US and Canada for commercial applications</li>
<li>Controls timed equipment during daytime only, nightime only or both day &amp; night</li>
<li>Plastic enclosure protects internal components from dust and moisture</li>
<li>Use to time CO2, fans, pumps, misters, ebb &amp; flow systems and ozone generators</li>
<li>120 Volts/15 Amps/60 Hz./1/3 HP</li>
<li>3 year warranty</li>
</ul>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>TTA2</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>Titan</td>
</tr>
</tbody>
</table>",Titan,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,100.88,,true,true,,,,,false,,,,,,,,,,,,,,,,,kg,,,active
titan-controls-atlas-2-preset-co2-controller,Titan Controls - Atlas 2 Preset CO2 Controller,"<h3>DETAILS</h3>
<p>The Atlas 2 Preset Carbon Dioxide (CO2) Controller monitors and controls CO2 levels in the growing environment in a simple and straightforward manner utilizing a preset CO2 level ideal for most indoor plants of 1500 parts per million (PPM).</p>
<p>An integrated photocell enables the Atlas 2 to turn CO2 air fertilization off during the nighttime hours when plants don't utilize supplemental carbon dioxide. A built-in ‘self calibration’ feature keeps the unit performing accurately at all times which clearly makes the Atlas 2 the easiest CO2 Controller to operate on the market today. ETL Listed makes this unit just as comfortable in a commercial setting as it does in a home garden.</p>
<p>The Titan Controls Atlas 2 measures 8 inches tall by 4.5 inches wide by 2.5 inches deep and weighs one pound. Durable powder-coated steel housing and a full 3-year manufacturers warranty equals years of reliable CO2 control. Controls up to 15 amps, 120 Volts, 60 Hz.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>CTA2</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Titan,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,366.60,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Titan-1.jpg?v=1594295600,1,,false,,,,,,,,,,,,,,,,,kg,,,active
botanicare-premium-20-gallon-reservoir,Botanicare - Premium 20 Gallon Reservoir,"<h3>DETAILS</h3>
<p>Designed for excellent performance and easy maintenance, Botanicare's Premium Reservoirs are true capacity with exceptional durability. These reservoirs are a reincarnation of Botanicare's original reservoir offering with the benefits of our Low Profile reservoirs/Eazy Drain reservoirs. They include front and side bulkhead ports to accommodate an internal pump and allow multiple reservoirs to be joined in line or side-by-side. Botanicare's Premium reservoirs are made with BPA-free recyclable materials, and include a virgin UV-resistant ABS cap that wraps the 70% recycled ABS core. Made in the USA using solar energy at Botanicare's own forming facility. </p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>707135</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>Botanicare</td>
</tr>
</tbody>
</table>",Botanicare,"","",true,Title,Default Title,,,,,,0.0,shopify,100,deny,manual,61.95,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/Botanicare-1.jpg?v=1594295070,1,,false,,,,,,,,,,,,,,,,,kg,,,active
canna-bio-vega,CANNA - Bio-Vega,"<h3>DETAILS</h3>
<p>Canna Bio Vega is an all organic nutrient that has been developed especially for the plants' growth phase. Bio Vega is rich in highly absorbable betaine nitrogen that is released according to the plant's needs. The bioactive substances in Bio Vega stimulate the root development and the formation of strong growth shoots. This allows even the fastest growing plants to optimally start their blooming period. Canna Bio Vega works well with either hydroponics or soil. Canna Bio Vega is OMRI Listed.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FCBV-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",CANNA,"","",true,Name,CANNA Bio-Vega 1 Liter,,,,,,0.0,shopify,100,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-33.jpg?v=1594294813,1,,false,,,,,,,,,,,,,,,,,kg,,,active
canna-bio-vega,,,,,,,,CANNA Bio-Vega 5 Liter,,,,,,0.0,shopify,100,deny,manual,126.20,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
canna-bio-flores,CANNA - Bio-Flores,"<h3>DETAILS</h3>
<p>Get the Canna Coco Feed Chart</p>
<p>Canna Bio Flores is an all organic nutrient designed for the flowering and fruiting phase of plant growth.</p>
<p>The plant's nutritional needs change at the beginning of the blooming period. Bio Flores provides the plant with the necessary minerals and bioactive substances in proper proportions for an exuberant bloom, scent and flavour.</p>
<p>Among other things, Bio Flores contains hop extract. Hop extract contains substances such as lupulin, luparol, lupulon and humulon, which provide the plant with extra blooming power.</p>
<p>Canna Bio Flores works well with either hydroponics or soil, and is OMRI Listed.</p>
<p>NPK Formula: 2.5-2.0-5.0</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FCBF-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",CANNA,"","",true,Name,CANNA Bio-Flores 1 Liter,,,,,,0.0,shopify,100,deny,manual,30.50,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-32.jpg?v=1594294374,1,,false,,,,,,,,,,,,,,,,,kg,,,active
canna-bio-flores,,,,,,,,CANNA Bio-Flores 5 Liter,,,,,,0.0,shopify,100,deny,manual,126.20,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
canna-bio-rhizotonic,CANNA - Bio-Rhizotonic,"<h3>DETAILS</h3>
<p>BioRHIZOTONIC is a 100% organically certified root stimulator (OMRI). BioRHIZOTONIC contains a range of vitamins, including vitamins B1 and B2. It stimulates the development of root (hairs), root tips and increases the plant's resistance. A powerful root system ensures that the plant can absorb more nutrients and grows faster. BioRHIZOTONIC has a noticeably vitalizing effect on plants. Thanks to BioRHIZOTONIC plants extend their roots throughout the subsoil more quickly. This is why BioRHIZOTONIC is, among other things, an ideal remedy for stressed plants such as cuttings during re-potting. BioRHIZOTONIC also restores and strengthens plants that are unhealthy or look poorly.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FCBR- Group</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",CANNA,"","",true,Name,CANNA Bio-Rhizotonic - 1L,,,,,,0.0,shopify,100,deny,manual,63.15,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-31.png?v=1594294045,1,,false,,,,,,,,,,,,,,,,,kg,,,active
technafora-thrive-alive-green,Technaflora - Thrive Alive Green,"<h3>DETAILS</h3>
<p>Thrive Alive B1 Green Natural and Organic.</p>
<p>Thrive Alive B1 is a highly effective, safe, affordable, and easy to apply general purpose plant tonic. The professionally balanced formulation contains vitamins, hormones, macro and micro nutrients, cultured in premium quality organic British Columbian sea kelp. Thrive Alive B1 is an original Canadian vitamin B1 formulation, and it continues to stand alone, unequaled in quality, consistency and strength. Use Thrive Alive B1 with every watering of your plants; it's ideal for house, garden and hydroponic applications.</p>
<p>Thrive Alive B1 will keep your plants green and lush by promoting rapid vegetative growth and it will increase the yield of floral crops by promoting rapid flower development during blossoming. Thrive Alive B1 protects your plants from transplant-related shock and will greatly contribute to the correction of nutrient deficiencies, while promoting vigorous root development for both cuttings and established root systems.</p>
<p>Derived From: Macrocystis Kelp, Nereocystis Kelp, Ascophyllum Kelp. All Organic Fertilizer. Also Contains Non-Plant Food Ingredients: 0.09% Vitamin B1</p>
<h3>GUARANTEED ANALYSIS</h3>
<table>
<tbody>
<tr>
<td>Total Nitrogen (N)</td>
<td>1.0%</td>
</tr>
<tr>
<td>Nitrogen made up of:</td>
<td>1% Water Soluble Organic Nitrogen</td>
</tr>
<tr>
<td>Available Phosphate (P2O5)</td>
<td>1%</td>
</tr>
<tr>
<td>Soluble Potash (K2O)</td>
<td>1.5%</td>
</tr>
<tr>
<td>Soluble Iron (Fe)</td>
<td>0.01%</td>
</tr>
</tbody>
</table>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FTAG-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",Technaflora,"","",true,Name,Thrive Alive Green 250 mL,,,,,,0.0,shopify,100,deny,manual,25.38,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-29.jpg?v=1594293383,1,,false,,,,,,,,,,,,,,,,,kg,,,active
technafora-thrive-alive-green,,,,,,,,Thrive Alive Green 1 Liter,,,,,,0.0,shopify,100,deny,manual,63.48,,true,true,,,,,,,,,,,,,,,,,,,,,,kg,,,
ph-up,General Hydroponics - PH UP,"<h3>DETAILS</h3>
<p>For plants to grow their best it's important that the nutrient pH be slightly acidic - the range of 5.5 to 6.5 is considered ideal for most crops. The General Hydroponics pH Up (Base) is formulated using Potassium Hydroxide and Potassium Carbonate which are both pure plant nutrients. Add a little at a time if your nutrient pH is too low, and this will raise the pH to within range.</p>
<h3>ADDITIONAL INFORMATION</h3>
<table>
<tbody>
<tr>
<td>SKU</td>
<td>FPHU-GROUP</td>
</tr>
<tr>
<td>Manufacturer</td>
<td>No</td>
</tr>
</tbody>
</table>",General Hydroponics,"","",true,Name,pH Up Quart,,,,,,0.0,shopify,100,deny,manual,11.73,,true,true,,https://cdn.shopify.com/s/files/1/0417/5675/4069/products/prodct-28.jpg?v=1594292851,1,,false,,,,,,,,,,,,,,,,,kg,,,active
